"Reviewer_name","Review_title","Rating","Date_of_experience","Review_description"
"['customer']","['couldnt', 'book', 'air', 'france', 'told']","['excellent']","['twentyeight', 'june', 'twothousandtwentyfour']","['couldnt', 'book', 'air', 'france', 'told', 'ana', 'found', 'best', 'one', 'instead', 'stood', 'side', 'time', 'talent', 'lady', 'job', 'especially', 'dates', 'names', 'check', 'carefully', 'treble', 'check']"
"['grace']","['unexpected', 'experience', 'yesterday', 'ay', 'olivia']","['excellent']","['twentyseven', 'june', 'twothousandtwentyfour']","['experience', 'yesterday', 'olivia', 'crystal', 'travel', 'definitely', 'expressed', 'certainly', 'done', 'good', 'job', 'train', 'staff', 'dealing', 'customers', 'issues', 'answering', 'phone', 'solving', 'issues', 'olivia', 'just', 'excellent', 'needed', 'information', 'olivia', 'gave', 'information', 'got', 'root', 'problem', 'ta', 'dah', 'phone', 'call', 'ended', 'smiling', 'olivia', 'done', 'unexpected', 'boarding', 'pass', 'hand', 'seat', 'secured', 'youre', 'olivia', 'keep', 'good', 'work', 'excellent', 'service', 'yesterday', 'cheers']"
"['aurore', 'd']","['bought', 'business', 'ticket']","['bad']","['twentyseven', 'june', 'twothousandtwentyfour']","['bought', 'business', 'ticket', 'crystal', 'palace', 'smooth', 'process', 'booking', 'done', 'gave', 'first', 'middle', 'name', 'surname', 'weeks', 'prior', 'departure', 'just', 'wanted', 'check', 'wasnt', 'issue', 'didnt', 'rd', 'name', 'didnt', 'ask', 'replied', 'wouldnt', 'able', 'travel', 'ticket', 'cancel', 'unless', 'paid', 'add', 'name', 'tried', 'scam', 'called', 'airline', 'company', 'mistake', 'just', 'added', 'name', 'free', 'passport', 'details', 'rd', 'name', 'didnt', 'need', 'appear', 'passport', 'also', 'made', 'mistake', 'cost', 'whatever', 'tell', 'please', 'call', 'airline', 'check', 'believe', 'say']"
"['gerald']","['agent', 'patient']","['excellent']","['twentyfive', 'june', 'twothousandtwentyfour']","['agent', 'patient', 'impressed', 'get', 'done']"
"['dhesi']","['helpful', 'great', 'customer', 'care']","['excellent']","['twentysix', 'june', 'twothousandtwentyfour']","['helpful', 'great', 'customer', 'care', 'sofia', 'clark']"
"['erica', 'darangwa']","['exceptional', 'service']","['excellent']","['twentyseven', 'june', 'twothousandtwentyfour']","['bought', 'tickets', 'referred', 'friends', 'crystal', 'travel', 'service', 'received', 'frank', 'smith', 'yearsi', 'buy', 'tickets', 'peace', 'mindi', 'recommend', 'ask', 'frank', 'smith', 'handle', 'travel', 'plansthank', 'youerica', 'darangwa']"
"['anthony', 'macdonald', 'smith']","['service', 'helpful', 'patient', 'kind']","['excellent']","['twentyfive', 'june', 'twothousandtwentyfour']","['needed', 'advice', 'either', 'changing', 'date', 'holiday', 'flights', 'usa', 'cancelling', 'flights', 'christy', 'one', 'crystals', 'staff', 'helpful', 'also', 'patient', 'poor', 'hearing', 'decided', 'cancellation', 'right', 'answer', 'arranged', 'cancellation', 'arranged', 'welcome', 'refund', 'covered', 'part', 'costs', 'flight', 'advised', 'arrange', 'refund', 'remainder', 'travel', 'insurance', 'wish', 'every', 'organisation', 'contact', 'helpful', 'staff']"
"['abukar', 'ali', 'baaba']","['thank', 'much', 'frank']","['excellent']","['twenty', 'june', 'twothousandtwentyfour']","['thank', 'much', 'frank', 'good', 'work', 'done', 'happy', 'work', 'ticket', 'made', 'meanyone', 'wants', 'travel', 'please', 'contact', 'company', 'crystal', 'travel', 'thank', 'frank']"
"['joy', 'garcia', 'dela', 'pena']","['service', 'marked', 'efficiency', 'trustworthy']","['excellent']","['twentysix', 'june', 'twothousandtwentyfour']","['service', 'marked', 'efficiency', 'quick', 'response', 'trustworthy', 'thank', 'jose', 'wilson', 'helped', 'enquiries', 'regarding', 'booking', 'flight', 'impressed', 'commitment', 'quick', 'service']"
"['florence', 'carani']","['best', 'staff', 'crystal', 'travelfrank']","['excellent']","['twentyseven', 'june', 'twothousandtwentyfour']","['today', 'just', 'booked', 'flight', 'back', 'home', 'big', 'shout', 'frank', 'happily', 'helping', 'book', 'tickets', 'since', 'last', 'year', 'partner', 'decided', 'flew', 'asia', 'first', 'timefrank', 'always', 'happy', 'polite', 'also', 'patiently', 'checking', 'dates', 'give', 'dates', 'changes', 'time', 'frank', 'professionally', 'mannered', 'along', 'thats', 'ask', 'need', 'book', 'againkudos', 'frank', 'exemplary', 'employee', 'crystal', 'travel']"
"['trinidad', 'ng']","['dealing', 'crystal', 'travel']","['excellent']","['twentyseven', 'june', 'twothousandtwentyfour']","['dealing', 'crystal', 'travel', 'several', 'years', 'staff', 'particular', 'jerry', 'wilson', 'always', 'helpful', 'efficient', 'finding', 'good', 'deals', 'flightsholidaysi', 'confidence', 'crystal', 'travel', 'service', 'recommend', 'jerrys', 'service']"
"['n', 'farnworth']","['ana', 'crystal', 'travel', 'polite']","['excellent']","['twentyseven', 'june', 'twothousandtwentyfour']","['ana', 'crystal', 'travel', 'polite', 'helpful', 'dealt', 'request', 'quickly', 'efficiently', 'thank', 'ana']"
"['james', 'moulson']","['service', 'first', 'class', 'gave', 'us']","['excellent']","['twentyseven', 'june', 'twothousandtwentyfour']","['service', 'first', 'class', 'gave', 'us', 'details', 'required', 'allow', 'us', 'see', 'granddaughter', 'yearthanks']"
"['chris']","['majorly', 'regret', 'using', 'crystal', 'travel']","['bad']","['twentysix', 'june', 'twothousandtwentyfour']","['majorly', 'regret', 'using', 'crystal', 'travel', 'book', 'flights', 'needed', 'move', 'flights', 'personal', 'reasons', 'got', 'gouged', 'move', 'c', 'airline', 'move', 'cost', 'remainder', 'change', 'fare', 'price', 'even', 'though', 'see', 'price', 'new', 'flights', 'airlines', 'website', 'significantly', 'lower', 'cost', 'original', 'flightswhen', 'booking', 'initial', 'flights', 'also', 'scam', 'ive', 'subsequently', 'seen', 'reviews', 'mentioning', 'whereby', 'put', 'lower', 'price', 'google', 'flights', 'try', 'book', 'call', 'say', 'price', 'gone', 'push', 'buy', 'flights', 'new', 'pricethe', 'experiences', 'painful', 'reminder', 'always', 'book', 'direct', 'future', 'using', 'agents', 'worth']"
"['mrs', 'ms', 'paraon']","['nick', 'jonas', 'superb']","['excellent']","['twentyseven', 'june', 'twothousandtwentyfour']","['nick', 'jonas', 'superb', 'thanks', 'help', 'patience', 'phone']"
"['martin', 'arowoshaye']","['amazing', 'service', 'recommend']","['excellent']","['twentyseven', 'june', 'twothousandtwentyfour']","['amazing', 'service', 'recommend', 'anyone', 'coming', 'back', 'future', 'big', 'shout', 'shirley', 'really', 'big', 'help']"
"['amelia']","['freya', 'helpful']","['excellent']","['twentysix', 'june', 'twothousandtwentyfour']","['brilliant', 'service', 'crystal', 'travels', 'recently', 'customer', 'executive', 'freya', 'excellent', 'resolving', 'issue', 'sincerely', 'appreciate', 'service', 'provided', 'thank']"
"['mairaj', 'ali']","['brilliant', 'service', 'crystal']","['excellent']","['twentysix', 'june', 'twothousandtwentyfour']","['friendly', 'service', 'talked', 'sophie', 'helped', 'get', 'best', 'flight', 'ticket', 'india', 'uk', 'mum', 'search', 'tickets', 'price', 'thanks']"
"['ram', 'kumar']","['friendly', 'service', 'talked', 'sophie']","['excellent']","['twentyfive', 'june', 'twothousandtwentyfour']","['cyrstal', 'travel', 'helpful', 'form', 'start', 'almost', 'year', 'ago', 'just', 'looking', 'best', 'travel', 'deals', 'joy', 'operator', 'tinme', 'reponsive', 'querries', 'months', 'line', 'received', 'email', 'changes', 'flight', 'keeping', 'us', 'informed', 'ahead', 'always', 'helpful', 'now', 'just', 'recently', 'paid', 'flight', 'operator', 'alice', 'cardona', 'helpful', 'polite', 'professional', 'transaction', 'hope', 'good', 'work', 'ethics', 'services', 'continue', 'many', 'busniess', 'years', 'ahead']"
"['customer']","['helpful', 'professional']","['excellent']","['twentyfive', 'june', 'twothousandtwentyfour']","['fantastic', 'customer', 'service', 'received', 'sergio', 'today', 'helpful', 'polite', 'patient', 'listening', 'requirements', 'answering', 'questions', 'able', 'secure', 'extremely', 'competitive', 'price', 'booking', 'beat', 'quotes', 'received', 'including', 'online', 'felt', 'valued', 'previous', 'customer', 'really', 'appreciated', 'repeat', 'business', 'highly', 'recommend', 'speaking', 'sergio', 'wont', 'hesitate', 'contact', 'next', 'booking']"
"['lucy']","['service', 'sergio', 'thank']","['excellent']","['twentyfive', 'june', 'twothousandtwentyfour']","['since', 'started', 'using', 'crystal', 'travel', 'hustles', 'travel', 'arrangements', 'became', 'thing', 'past', 'surprised', 'possible', 'professional', 'helpful', 'persons', 'frank', 'people', 'directed', 'find', 'way', 'april', 'missed', 'flight', 'important', 'wedding', 'happening', 'next', 'two', 'days', 'almost', 'thought', 'never', 'frank', 'worked', 'tirelessly', 'managed', 'get', 'flight', 'got', 'time', 'grateful', 'travelling', 'experience', 'always', 'get', 'good', 'feeling', 'know', 'whenever', 'need', 'travel', 'theres', 'someone', 'frank', 'expertly', 'take', 'care', 'arrangements']"
"['shailett']","['since', 'started', 'using', 'crystal', 'travel']","['excellent']","['twentysix', 'april', 'twothousandtwentyfour']","['james', 'smith', 'travel', 'consultant', 'helpful', 'securing', 'great', 'deal', 'us', 'flights', 'cape', 'town', 'courteous', 'helpfull', 'manner', 'credit', 'company']"
"['alan', 'sparkes']","['james', 'smith', 'travel', 'consultant']","['excellent']","['twentyfive', 'june', 'twothousandtwentyfour']","['mr', 'sid', 'amazing', 'helpful', 'calm', 'thank']"
"['yukt']","['mr', 'sid', 'amazing']","['excellent']","['twentyfive', 'june', 'twothousandtwentyfour']","['afternoon', 'called', 'crystal', 'travel', 'one', 'advisor', 'freya', 'gave', 'relevant', 'information', 'politely', 'answered', 'queries']"
"['motilal']","['good', 'service']","['excellent']","['twentyfive', 'june', 'twothousandtwentyfour']","['give', 'star', 'really', 'commendable', 'service', 'customer', 'reception']"
"['bana', 'bereketab', 'teklemariam']","['smile']","['excellent']","['twentyfive', 'june', 'twothousandtwentyfour']",NA
"['jonas', 'rubiano']","['another', 'satisfied', 'customer']","['excellent']","['twentyfour', 'june', 'twothousandtwentyfour']","['another', 'satisfied', 'customer', 'jose', 'wilson', 'done', 'amazing', 'job', 'professional', 'efficient', 'service', 'honest', 'open', 'advise', 'ive', 'using', 'crystal', 'travel', 'years', 'now', 'still', 'highly', 'recommend', 'friends', 'family']"
"['richard', 'veevers']","['freya', 'speedily', 'answered', 'urgent', 'query']","['excellent']","['twentyfour', 'june', 'twothousandtwentyfour']","['freya', 'speedily', 'answered', 'urgent', 'query', 'reassured', 'thanks']"
"['afsha']","['crystal', 'travel', 'always', 'pleasure']","['excellent']","['twentytwo', 'june', 'twothousandtwentyfour']","['crystal', 'travel', 'always', 'pleasure', 'business', 'staff', 'helpful', 'accommodating', 'dealt', 'aaron', 'made', 'booking', 'easy']"
"['ibraheem', 'khaleel']","['aron', 'smith', 'patient', 'gave']","['excellent']","['twentyfour', 'june', 'twothousandtwentyfour']","['aron', 'smith', 'patient', 'gave', 'good', 'deal']"
"['rj']","['nothing', 'much', 'trouble']","['excellent']","['twentyfour', 'june', 'twothousandtwentyfour']","['quite', 'complicated', 'range', 'travel', 'requirements', 'veronica', 'brooks', 'patient', 'helpful', 'finding', 'flight', 'best', 'suited', 'needs', 'attentive', 'careful', 'keen', 'follow', 'veronica', 'also', 'clear', 'various', 'options', 'available', 'definitely', 'go', 'travel', 'adviser', 'future', 'nothing', 'much', 'trouble']"
"['justin', 'tate']","['bunch', 'scammers']","['bad']","['twentyfour', 'june', 'twothousandtwentyfour']","['read', 'negative', 'reviews', 'trustpilot', 'decided', 'give', 'crystal', 'travel', 'try', 'anyway', 'return', 'flights', 'southampton', 'antananarivo', 'via', 'amsterdam', 'nairobi', 'since', 'offering', 'lowest', 'prices', 'kayak', 'completed', 'booking', 'website', 'paid', 'received', 'message', 'websitebooking', 'declined', 'booking', 'declined', 'due', 'dynamic', 'changes', 'availability', 'seats', 'selected', 'airlineplease', 'contact', 'customer', 'care', 'email', 'customercarecrystaltravel', 'book', 'flightnote', 'fares', 'subject', 'availability', 'seats', 'guaranteed', 'till', 'ticket', 'issuedi', 'phoned', 'crystal', 'travel', 'transferring', 'various', 'colleagues', 'putting', 'hold', 'several', 'times', 'informed', 'booking', 'declined', 'one', 'leg', 'economy', 'seats', 'already', 'sold', 'spoken', 'airline', 'concerned', 'get', 'good', 'price', 'business', 'class', 'ticket', 'leg', 'concerned', 'add', 'total', 'ticket', 'prices', 'declined', 'checked', 'another', 'travel', 'able', 'sell', 'tickets', 'wantedit', 'seems', 'like', 'others', 'say', 'crystal', 'travel', 'offer', 'low', 'flight', 'prices', 'get', 'potential', 'customers', 'involved', 'say', 'issue', 'try', 'heavily', 'upsell', 'unnecessary', 'products', 'based', 'inaccurate', 'information', 'deserve', 'poor', 'reviews', 'update', 'following', 'crystal', 'travels', 'response', 'review', 'also', 'received', 'email', 'asking', 'phone', 'number', 'contact', 'discuss', 'experience', 'dealing', 'provided', 'never', 'heard', 'back']"
"['emile', 'kelly']","['received', 'great', 'assistance', 'service', 'peter', 'cruz', 'helpful', 'polite', 'assisting', 'find', 'ticket', 'travel', 'sierra', 'leone', 'recommend']","['excellent']","['twentyfour', 'june', 'twothousandtwentyfour']","['received', 'great', 'assistance', 'service', 'peter', 'cruz', 'helpful', 'polite', 'assisting', 'find', 'ticket', 'travel', 'sierra', 'leone', 'recommend', 'use', 'crystal', 'travel', 'assured', 'travel', 'agency']"
"['gr']","['assisted', 'freya', 'donovan']","['excellent']","['twentyfour', 'june', 'twothousandtwentyfour']","['assisted', 'freya', 'donovan', 'good', 'timely', 'service']"
"['nazanin', 'haghighi']","['mr', 'javier', 'cruz', 'magnificent', 'super', 'star', 'best', 'professional', 'person', 'ive', 'come', 'across', 'company']","['excellent']","['twentyfour', 'june', 'twothousandtwentyfour']","['mr', 'javier', 'cruz', 'amazing', 'gentleman', 'ever', 'come', 'across', 'regarding', 'customer', 'service', 'travel', 'industry', 'mr', 'cruz', 'set', 'example', 'anyone', 'willing', 'gain', 'highest', 'amount', 'trust', 'loyalty', 'lifetime', 'customers', 'extraordinary', 'truly', 'polite', 'kind', 'attentive', 'professional', 'gentleman', 'helped', 'booking', 'challenges', 'way', 'never', 'forget', 'rest', 'life', 'deepest', 'genuine', 'gratitude', 'much', 'much', 'appreciation']"
"['marion', 'erb']","['james', 'professional']","['excellent']","['twentyfour', 'june', 'twothousandtwentyfour']","['james', 'professional', 'helpful', 'found', 'good', 'flight', 'deal']"
"['vnandanwar']","['quick', 'service']","['excellent']","['twentyfour', 'june', 'twothousandtwentyfour']","['wait', 'long', 'phone', 'answered', 'arbaz', 'quickly', 'dealt', 'request', 'resend', 'ticket', 'email', 'pdf', 'brother', 'india', 'needed', 'relieved', 'lot', 'tension', 'thank', 'arbaz']"
"['customer']","['hi']","['excellent']","['twentythree', 'june', 'twothousandtwentyfour']","['hi', 'therethe', 'agent', 'perfect', 'professional', 'good', 'experiencethanks', 'help']"
"['alex', 'dos', 'santos']","['olivia', 'clark', 'helpful']","['excellent']","['twentythree', 'june', 'twothousandtwentyfour']","['olivia', 'clark', 'helpful', 'prompt', 'thank', 'much']"
"['m', 'z', 'iqbal']","['alice', 'cardona']","['excellent']","['twentytwo', 'june', 'twothousandtwentyfour']","['alice', 'cardona', 'polite', 'soft', 'spoken', 'highly', 'professional', 'methodical', 'travel', 'advisori', 'enjoyed', 'talking', 'herthanks', 'alicekind', 'regards']"
"['habib', 'rehman']","['fraudster', 'number']","['bad']","['twentytwo', 'june', 'twothousandtwentyfour']","['fraudster', 'number']"
"['karabo', 'mcleansalmon']","['countless', 'bookings', 'still', 'happy', 'customer']","['excellent']","['twentytwo', 'june', 'twothousandtwentyfour']","['returned', 'crystal', 'travel', 'countless', 'times', 'always', 'impressed', 'great', 'service', 'efficiency', 'frank', 'always', 'helpful', 'polite', 'always', 'deal']"
"['annie']","['best', 'travel', 'agency']","['excellent']","['twentytwo', 'june', 'twothousandtwentyfour']","['freya', 'donovan', 'helpful', 'issued', 'tickets', 'within', 'minutes', 'final', 'remaining', 'balance', 'paid', 'thank', 'freya', 'always', 'recommend', 'crystal', 'team']"
"['khurram', 'raja']","['fraud', 'company', 'removed', 'phone', 'number']","['bad']","['twentytwo', 'june', 'twothousandtwentyfour']","['fraud', 'company', 'removed', 'phone', 'number', 'crystal', 'travel', 'main', 'page', 'putted', 'another', 'number', 'bottom', 'crystal', 'travel', 'thought', 'number', 'crystal', 'travel', 'fraudster', 'asking', 'personal', 'information', 'question', 'google', 'allow', 'give', 'fraudan', 'peoples', 'number', 'crystal', 'travel', 'website', 'strongly', 'believe', 'many', 'peoples', 'victims', 'fraud', 'believe', 'crystal', 'travel', 'intentionally', 'removed', 'number', 'just', 'show', 'things', 'like', 'address', 'website', 'number']"
"['joy']","['jerry', 'w', 'helped', 'book']","['excellent']","['twentytwo', 'june', 'twothousandtwentyfour']","['jerry', 'w', 'helped', 'book', 'itinerary', 'overall', 'process', 'pretty', 'quick', 'reliable', 'appreciate', 'highly', 'recommendconsider', 'future', 'travel']"
"['yvonne', 'sackeyclarke']","['nick', 'jones', 'great', 'helping']","['good']","['twentytwo', 'june', 'twothousandtwentyfour']","['nick', 'jones', 'great', 'helping', 'reserve', 'families', 'seats', 'flights', 'thank', 'wonderful', 'service', 'including', 'veronica', 'team']"
"['leila', 'cruz']","['arbaz', 'gave', 'efficient', 'response']","['excellent']","['twentyone', 'june', 'twothousandtwentyfour']","['arbaz', 'gave', 'efficient', 'response', 'query', 'definitely', 'book', 'next', 'holiday', 'flight', 'crystal', 'travel']"
"['michelle']","['samuel', 'smith', 'nick', 'jonas', 'best']","['excellent']","['twentytwo', 'june', 'twothousandtwentyfour']","['samuel', 'smith', 'nick', 'jonas', 'assisted', 'booking', 'trip', 'asia', 'nice', 'answered', 'questions', 'thank', 'u', 'much', 'looking', 'forward', 'vacation', 'sept', 'smooth', 'booking']"
"['pervez']","['sergio', 'gomez', 'helpfully']","['excellent']","['eighteen', 'june', 'twothousandtwentyfour']","['sergio', 'gomez', 'helpfully', 'booked', 'tickets', 'rate', 'hes', 'nice', 'person', 'deals', 'everything', 'carefully', 'care', 'thanks']"
"['srn', 'cumbrian', 'rambler']","['pleasant', 'helpful', 'staff']","['excellent']","['twentyone', 'june', 'twothousandtwentyfour']","['pleasant', 'helpful', 'staff', 'christopher', 'booking', 'alice', 'handled', 'subsequent', 'queries', 'polite', 'answered', 'queries', 'satisfactorily']"
"['sandeepa']","['excellent', 'service']","['excellent']","['twentyone', 'june', 'twothousandtwentyfour']","['thank', 'great', 'service', 'continuous', 'help', 'provided', 'happy', 'travel', 'crystal', 'travelssergio', 'gomez']"
"['shirley', 'berney']","['thank', 'much', 'freya', 'gave']","['excellent']","['nineteen', 'june', 'twothousandtwentyfour']","['thank', 'much', 'freya', 'gave', 'high', 'quality', 'customer', 'servicethank']"
"['jalal', 'dildar']","['james', 'smith', 'review']","['excellent']","['twentyone', 'june', 'twothousandtwentyfour']","['james', 'smith', 'made', 'easy', 'going', 'years', 'hes', 'helpful', 'friendly', 'perfect', 'person', 'go', 'looking', 'tickets', 'finds', 'cheap', 'fast', 'routes', 'hes', 'great', 'employee', 'highly', 'recommend']"
"['asela', 'rodrigo']","['carolina', 'great', 'dealing']","['excellent']","['twentyone', 'june', 'twothousandtwentyfour']","['carolina', 'great', 'dealing', 'scheduling', 'changes', 'response', 'time', 'whole', 'team', 'excellent']"
"['zoe']","['called', 'crystal', 'travel', 'last', 'friday']","['excellent']","['twenty', 'june', 'twothousandtwentyfour']","['called', 'crystal', 'travel', 'last', 'friday', 'spoke', 'travel', 'advisor', 'franki', 'appreciate', 'frank', 'effort', 'answer', 'questions', 'follow', 'felt', 'peace', 'confirm', 'booking', 'knowledgeableprofessionalfriendly', 'provided', 'excellent', 'servicei', 'bought', 'multiple', 'trip', 'tickets', 'without', 'hassle', 'received', 'eticket', 'straightawayoverall', 'experience', 'crystal', 'travel', 'frank', 'fantastic', 'recommend', 'company', 'use', 'future', 'travel', 'bookings']"
"['heykaye']","['favourite', 'travel', 'agency']","['excellent']","['twentyone', 'june', 'twothousandtwentyfour']","['think', 'nth', 'time', 'booking', 'crystal', 'travel', 'always', 'good', 'customer', 'servicei', 'got', 'assisted', 'shirley', 'today', 'nice', 'helpful', 'answered', 'queries', 'patient', 'waiting', 'made', 'booking', 'time', 'smooth', 'definitely', 'keep', 'using', 'crystal', 'travel', 'future', 'bookings', 'convenient', 'thank', 'shirley']"
"['peter']","['competent', 'deal', 'flight', 'schedule']","['excellent']","['twenty', 'june', 'twothousandtwentyfour']","['ryan', 'good', 'job', 'book', 'flight', 'return', 'ticket']"
"['tessa', 'c']","['thank', 'shirley', 'smith']","['excellent']","['ten', 'june', 'twothousandtwentyfour']","['thank', 'shirley', 'smith', 'excellent', 'service']"
"['hazel']","['ive', 'recently', 'emailed', 'alice']","['excellent']","['twenty', 'june', 'twothousandtwentyfour']","['ive', 'recently', 'emailed', 'alice', 'regards', 'checkedin', 'baggage', 'allowance', 'replied', 'quickly', 'phone', 'call', 'email', 'thank', 'much', 'immediate', 'response', 'alicegreatly', 'appreciated']"
"['cecil', 'soans']","['great', 'service', 'aron', 'smith']","['excellent']","['twenty', 'june', 'twothousandtwentyfour']","['thanks', 'stella', 'looking', 'online', 'check', 'thanks', 'advice', 'coming', 'back', 'promptly', 'much', 'appreciated', 'ever', 'great', 'service', 'service', 'crystal', 'travel']"
"['jane']","['thanks', 'stella', 'looking']","['excellent']","['twenty', 'june', 'twothousandtwentyfour']","['freya', 'helpful', 'granting', 'request', 'iis', 'accomodating', 'made', 'day']"
"['nora', 'de', 'jesus']","['freya', 'helpful', 'granting']","['excellent']","['nineteen', 'june', 'twothousandtwentyfour']","['expert', 'help', 'agent', 'freya', 'solved', 'issue', 'put', 'mind', 'rest', 'professionally']"
"['annabel', 'reyes']","['thank', 'freya']","['excellent']","['nineteen', 'june', 'twothousandtwentyfour']","['useless', 'scammers', 'rude', 'cowards', 'book', 'flight', 'tell', 'cancelled', 'another', 'flight', 'needs', 'booking', 'ends', 'lot', 'quote', 'cant', 'even', 'use', 'real', 'names', 'call', 'email', 'references', 'huge', 'red', 'flag', 'crystal', 'travel', 'said', 'can', 'make', 'amendments', 'day', 'yet', 'called', 'airline', 'say', 'company', 'days', 'make', 'amendments', 'company', 'customer', 'gave', 'flights', 'arizona', 'london', 'via', 'hrs', 'boston', 'mentions', 'paying', 'arrival', 'departing', 'boston', 'different', 'airports', 'hr', 'away', 'knew', 'id', 'never', 'make', 'see', 'plan', 'sell', 'sh', 'charge', 'correction', 'guy', 'spoke', 'sounds', 'like', 'loves', 'id', 'love', 'meet', 'person', 'see', 'mouthy', 'cocky', 'stay', 'away', 'clowns']"
"['niall', 'mcclean']","['poor', 'mistake']","['bad']","['nineteen', 'july', 'twothousandtwentythree']","['staff', 'crystal', 'travel', 'ronald', 'helpful', 'kind', 'nice', 'now', 'looking', 'go', 'holiday', 'done', 'everything', 'us', 'far', 'good', 'whe', 'come', 'back', 'holiday', 'give', 'another', 'review', 'experience', 'turkish', 'airlines']"
"['kamran', 'rahman']","['staff', 'crystal', 'travel', 'ronald']","['excellent']","['nineteen', 'june', 'twothousandtwentyfour']","['excellent', 'customer', 'service', 'freya', 'helpful', 'polite', 'answering', 'question', 'thank', 'keep']"
"['ginalyn', 'bacolor']","['excellent', 'customer', 'service']","['excellent']","['nineteen', 'june', 'twothousandtwentyfour']",NA
"['janie', 'mcwilliam']","['fantastic', 'service', 'always']","['excellent']","['nineteen', 'june', 'twothousandtwentyfour']","['fantastic', 'service', 'always', 'stella', 'olivia', 'spent', 'considerable', 'time', 'making', 'sure', 'bookings', 'organised', 'hassle', 'free', 'thanks', 'much', 'use', 'next', 'booking', 'us']"
"['ansh']","['recently', 'booked', 'flight', 'crystal']","['excellent']","['eighteen', 'june', 'twothousandtwentyfour']","['recently', 'booked', 'flight', 'crystal', 'travel', 'quite', 'good', 'experience', 'mainly', 'guy', 'named', 'jerry', 'kind', 'helped', 'throughout', 'process']"
"['ian', 'senyimba']","['shirley', 'smith', 'crystal', 'travel']","['excellent']","['seventeen', 'june', 'twothousandtwentyfour']","['shirley', 'smith', 'crystal', 'travel', 'absolute', 'star', 'attention', 'detail', 'whilst', 'flight', 'bookings', 'bravo', 'shirley', 'much', 'obliged']"
"['ai', 'obio']","['another', 'family', 'holiday', 'flight', 'booked']","['excellent']","['eighteen', 'june', 'twothousandtwentyfour']","['another', 'family', 'holiday', 'flight', 'booked', 'confirmed', 'weeks', 'anxiety', 'many', 'thanks', 'olivia', 'clark', 'able', 'lead', 'us', 'help', 'us', 'booking', 'seat', 'reservations', 'professional', 'emphatic', 'throughout', 'regular', 'phone', 'calls', 'emails', 'definitely', 'asset', 'company', 'thank']"
"['tracy']","['fabulous', 'lady', 'helped', 'book']","['excellent']","['seventeen', 'june', 'twothousandtwentyfour']","['fabulous', 'lady', 'helped', 'book', 'great', 'talk', 'human', 'rather', 'relying', 'internet']"
"['consumer']","['use', 'crystal', 'travel']","['bad']","['thirty', 'april', 'twothousandtwentyfour']","['crystal', 'travel', 'friendly', 'efficient', 'purchasing', 'flight', 'tickets', 'issues', 'becomes', 'nightmare', 'dealing', 'requested', 'flight', 'delay', 'compensation', 'crystal', 'travel', 'booked', 'flights', 'ba', 'dealing', 'issue', 'since', 'end', 'april', 'made', 'numerous', 'phone', 'calls', 'emails', 'issue', 'still', 'hasnt', 'resolved', 'now', 'middle', 'june', 'incompetence', 'lack', 'customer', 'service', 'appalling', 'now', 'saying', 'ba', 'compensate', 'even', 'though', 'ba', 'stated', 'processed', 'compensation', 'payment', 'crystal', 'travel', 'process', 'compensation', 'back', 'wasted', 'hours', 'time', 'emails', 'phone', 'calls', 'chasing', 'absolutely', 'appalled', 'companyupdate', 'also', 'sent', 'complaint', 'email', 'japial', 'singh', 'director', 'received', 'acknowledgment', 'correspondence', 'spoke', 'kapil', 'managertoday', 'still', 'resolve', 'issue', 'asked', 'speak', 'jaipal', 'told', 'doesnt', 'speak', 'customers', 'shows', 'total', 'lack', 'understanding', 'waiting', 'got', 'flight', 'delay', 'compensation', 'contacting', 'ceo', 'mr', 's', 'kang', 'relevant', 'information', 'also', 'asked', 'compensation', 'relation', 'incredibly', 'terrible', 'customer', 'service', 'unsurprisingly', 'still', 'waiting', 'welli', 'repeat', 'use', 'travel', 'agent', 'especially', 'just', 'flights', 'truly', 'regret', 'purchasing', 'directly', 'ba']"
"['dian']","['christy', 'assisted', 'changing']","['good']","['seventeen', 'june', 'twothousandtwentyfour']","['christy', 'assisted', 'changing', 'flight', 'schedule', 'calm', 'voice', 'gave', 'comfort']"
"['marjatta', 'charles']","['excellent', 'customer', 'service', 'advise']","['excellent']","['seventeen', 'june', 'twothousandtwentyfour']","['excellent', 'customer', 'service', 'advise', 'olivia', 'clarke', 'crystal', 'travel', 'short', 'notice', 'close', 'travel', 'time', 'patient', 'personalized', 'service', 'much', 'appreciated', 'many', 'thanks']"
"['ellie', 'nawele']","['helful', 'staffs', 'site', 'easy']","['excellent']","['seventeen', 'june', 'twothousandtwentyfour']","['helful', 'staffs', 'site', 'easy', 'navigate']"
"['issam', 'alshami']","['good', 'services']","['excellent']","['seventeen', 'june', 'twothousandtwentyfour']","['good', 'services']"
"['mj']","['james', 'smith', 'helping', 'find']","['excellent']","['seventeen', 'june', 'twothousandtwentyfour']","['james', 'smith', 'helping', 'find', 'best', 'affordable', 'tickets', 'flight', 'times', 'connections', 'satisfied', 'explaination', 'pros', 'cons', 'making', 'aware', 'included', 'specific', 'farejames', 'smith', 'profesional']"
